,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,CNT_FAM_MEMBERS,SUM,APPROVAL
34474,34625,0,1,1,0,158,4,4,1,1,5227,717,0,0,1,12,0
34475,34626,0,0,0,0,41,1,4,3,1,26,3639,0,0,0,1,1
34476,34627,0,0,0,0,145,1,4,0,1,1666,3639,0,0,1,14,0
34477,34628,0,0,0,0,145,1,4,0,1,1666,3639,0,0,1,14,0
34478,34629,0,0,0,0,145,1,4,0,1,1666,3639,0,0,1,12,0
34479,34630,0,0,0,0,145,1,4,0,1,1666,3639,0,0,1,14,0
34480,34631,0,0,0,0,145,1,4,0,1,1666,3639,0,0,1,3,1
34481,34632,0,0,1,0,77,4,4,1,1,642,1834,0,0,1,1,1
34482,34633,0,0,1,0,212,0,1,1,1,6075,1220,0,0,1,19,0
34483,34634,0,0,1,0,212,0,1,1,1,6075,1220,0,0,1,3,1
34484,34635,0,0,1,0,212,0,1,1,1,6075,1220,0,0,1,1,1
34485,34636,0,0,1,0,212,0,1,1,1,6075,1220,0,0,1,3,1
34486,34637,0,0,1,0,212,0,1,1,1,6075,1220,0,0,1,3,1
34487,34638,0,0,1,0,212,0,1,1,1,6075,1220,0,0,1,1,1
34488,34639,0,0,1,0,212,0,1,1,1,6075,1220,0,0,1,1,1
34489,34640,1,0,1,0,120,4,4,3,1,2988,1135,0,0,0,12,0
34490,34641,1,0,1,0,120,4,4,3,1,2988,1135,0,0,0,12,0
34491,34642,1,0,1,0,120,4,4,3,1,2988,1135,0,0,0,6,0
34492,34643,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,27,0
34493,34644,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,30,0
34494,34645,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,1,1
34495,34646,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,40,0
34496,34647,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,38,0
34497,34648,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,49,0
34498,34649,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,14,0
34499,34650,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,1,1
34500,34651,0,0,1,0,212,0,4,3,1,2320,1980,0,0,0,9,0
34501,34652,0,1,1,1,62,4,4,1,1,4899,3545,0,0,2,4,1
34502,34653,0,0,0,1,170,2,1,0,2,4432,579,0,0,2,0,1
34503,34654,0,0,0,1,170,2,1,0,2,4432,579,0,0,2,0,1
34504,34655,0,0,0,1,170,2,1,0,2,4432,579,0,0,2,10,0
34505,34656,0,0,0,1,170,2,1,0,2,4432,579,0,0,2,0,1
34506,34657,0,0,0,1,170,2,1,0,2,4432,579,0,0,2,0,1
34507,34658,0,0,1,0,120,4,4,2,1,1935,3481,0,0,0,1,1
34508,34659,0,0,1,0,120,4,4,2,1,1935,3481,0,0,0,39,0
34509,34660,0,0,1,0,120,4,4,2,1,1935,3481,0,0,0,3,1
34510,34661,0,0,1,0,120,4,4,2,1,1935,3481,0,0,0,39,0
34511,34662,0,0,1,0,120,4,4,2,1,1935,3481,0,0,0,8,0
34512,34663,0,0,1,0,120,4,4,2,1,1935,3481,0,0,0,39,0
34513,34664,0,0,1,0,120,4,4,2,1,1935,3481,0,0,0,8,0
34514,34665,0,0,1,0,120,4,4,2,1,1935,3481,0,0,0,2,1
34515,34666,1,1,1,0,145,1,4,3,1,637,3639,0,0,0,5,0
34516,34667,1,1,1,0,145,1,4,3,1,637,3639,0,0,0,6,0
34517,34668,1,1,1,0,145,1,4,3,1,637,3639,0,0,0,13,0
34518,34669,1,1,1,0,145,1,4,3,1,637,3639,0,0,0,24,0
34519,34670,1,1,1,0,145,1,4,3,1,637,3639,0,0,0,13,0
34520,34671,1,1,1,0,145,1,4,3,1,637,3639,0,0,0,12,0
34521,34672,1,1,1,0,145,4,4,2,1,2070,2301,0,0,0,2,1
34522,34673,0,0,1,1,75,4,4,1,1,5236,2847,0,1,2,2,1
34523,34675,0,0,1,1,75,4,4,1,1,5236,2847,0,1,2,44,0
34524,34695,1,0,1,3,235,0,1,1,1,4968,2187,0,0,4,4,1
34525,34696,1,0,1,3,235,0,1,1,1,4968,2187,0,0,4,4,1
34526,34697,1,0,1,3,235,0,1,1,1,4968,2187,0,0,4,4,1
34527,34698,1,0,1,3,235,0,1,1,1,4968,2187,0,0,4,4,1
34528,34699,0,1,1,0,163,1,4,1,1,1571,3639,0,0,1,0,1
34529,34700,0,0,1,0,120,2,1,2,1,1358,64,0,0,0,21,0
34530,34701,0,0,1,0,120,2,1,2,1,1358,64,0,0,0,8,0
34531,34702,0,0,1,0,120,2,1,2,1,1358,64,0,0,0,1,1
34532,34703,0,0,1,0,120,2,1,2,1,1358,64,0,0,0,0,1
34533,34704,0,0,0,0,28,1,4,3,1,1616,3639,0,0,0,1,1
34534,34705,0,0,0,0,28,1,4,3,1,1616,3639,0,0,0,5,0
34535,34706,0,0,0,0,28,1,4,3,1,1616,3639,0,0,0,1,1
34536,34707,0,0,0,0,28,1,4,3,1,1616,3639,0,0,0,1,1
34537,34710,1,0,0,1,120,4,4,1,1,5851,3229,0,0,2,0,1
34538,34711,0,0,1,0,104,4,4,1,1,6541,2130,0,1,1,0,1
34539,34712,0,0,1,0,104,4,4,1,1,6541,2130,0,1,1,0,1
34540,34713,0,0,1,0,104,4,4,1,1,6541,2130,0,1,1,0,1
34541,34714,0,0,1,0,104,4,4,1,1,6541,2130,0,1,1,0,1
34542,34715,0,0,1,0,104,4,4,1,1,6541,2130,0,1,1,0,1
34543,34716,1,0,1,0,104,0,1,1,1,2332,1158,0,0,1,13,0
34544,34717,1,0,1,0,104,0,1,1,1,2332,1158,0,0,1,9,0
34545,34718,1,0,1,0,104,0,1,1,1,2332,1158,0,0,1,13,0
34546,34719,1,0,1,0,104,0,1,1,1,2332,1158,0,0,1,6,0
34547,34720,0,1,1,0,251,0,4,1,1,4314,1292,0,0,1,0,1
34548,34721,0,1,1,0,251,0,4,1,1,4314,1292,0,0,1,0,1
34549,34722,0,0,1,0,167,4,4,1,1,2971,913,0,1,1,14,0
34550,34723,0,0,1,0,180,1,4,3,1,889,3639,0,0,0,8,0
34551,34724,0,0,1,0,180,1,4,3,1,889,3639,0,0,0,15,0
34552,34725,0,0,1,0,180,1,4,3,1,889,3639,0,0,0,15,0
34553,34728,0,0,1,0,104,4,4,1,1,1556,2394,0,0,1,36,0
34554,34741,1,0,1,0,192,1,4,1,1,3024,3639,0,0,1,6,0
34555,34742,1,0,1,0,192,1,4,1,1,3024,3639,0,0,1,6,0
34556,34743,1,0,1,0,192,1,4,1,1,3024,3639,0,0,1,10,0
34557,34744,1,1,1,0,218,4,1,0,1,6323,3164,0,0,1,14,0
34558,34745,1,1,1,0,218,4,1,0,1,6323,3164,0,0,1,15,0
34559,34746,1,1,1,0,218,4,1,0,1,6323,3164,0,0,1,7,0
34560,34747,1,1,1,0,218,4,1,0,1,6323,3164,0,0,1,14,0
34561,34748,1,1,1,0,218,4,1,0,1,6323,3164,0,0,1,14,0
34562,34749,1,1,1,0,218,4,1,0,1,6323,3164,0,0,1,9,0
34563,34750,0,1,1,1,158,4,4,1,1,6481,2090,0,0,2,17,0
34564,34751,0,1,1,1,158,4,4,1,1,6481,2090,0,0,2,0,1
34565,34752,0,1,1,1,158,4,4,1,1,6481,2090,0,0,2,17,0
34566,34753,0,1,1,1,158,4,4,1,1,6481,2090,0,0,2,17,0
34567,34754,0,1,1,1,158,4,4,1,1,6481,2090,0,0,2,17,0
34568,34755,0,1,1,1,158,4,4,1,1,6481,2090,0,0,2,17,0
34569,34756,0,1,1,1,158,4,4,1,1,6481,2090,0,0,2,0,1
34570,34757,0,1,1,1,158,4,4,1,1,6481,2090,0,0,2,14,0
34571,34759,0,0,1,0,120,4,1,0,5,7146,3186,0,0,1,3,1
34572,34760,0,0,1,0,120,4,1,0,5,7146,3186,0,0,1,3,1
34573,34761,0,0,1,0,120,4,1,0,5,7146,3186,0,0,1,10,0
34574,34762,0,0,1,0,120,4,1,0,5,7146,3186,0,0,1,3,1
34575,34763,0,0,1,0,120,4,1,0,5,7146,3186,0,0,1,1,1
34576,34764,0,0,1,0,120,4,1,0,5,7146,3186,0,0,1,3,1
34577,34765,0,0,1,0,120,4,1,0,5,7146,3186,0,0,1,0,1
34578,34766,0,0,1,0,120,4,1,0,5,7146,3186,0,0,1,0,1
34579,34767,0,0,1,0,177,1,4,1,1,377,3639,0,0,1,15,0
34580,34768,0,0,1,0,177,1,4,1,1,377,3639,0,0,1,8,0
34581,34769,0,0,1,0,177,1,4,1,1,377,3639,0,0,1,7,0
34582,34770,0,0,1,0,177,1,4,1,1,377,3639,0,0,1,6,0
34583,34771,0,0,1,0,177,1,4,1,1,377,3639,0,0,1,22,0
34584,34772,0,0,1,0,177,1,4,1,1,377,3639,0,0,1,7,0
34585,34773,0,0,1,0,177,1,4,1,1,377,3639,0,0,1,7,0
34586,34774,0,0,1,0,177,1,4,1,1,377,3639,0,0,1,7,0
34587,34775,0,1,1,0,62,0,4,0,1,5299,3323,0,0,1,5,0
34588,34776,1,1,1,0,163,1,4,1,1,670,3639,0,0,1,10,0
34589,34777,1,1,1,1,104,4,4,1,1,6167,2623,0,1,2,4,1
34590,34778,1,1,1,1,104,4,4,1,1,6167,2623,0,1,2,38,0
34591,34779,1,1,1,1,104,4,4,1,1,6167,2623,0,1,2,4,1
34592,34780,1,1,1,1,104,4,4,1,1,6167,2623,0,1,2,4,1
34593,34781,1,1,1,1,104,4,4,1,1,6167,2623,0,1,2,6,0
34594,34782,1,1,1,1,104,4,4,1,1,6167,2623,0,1,2,4,1
34595,34783,1,1,1,1,104,4,4,1,1,6167,2623,0,1,2,0,1
34596,34798,0,0,1,0,54,1,4,2,1,799,3639,0,0,0,10,0
34597,34799,0,0,1,0,54,1,4,2,1,799,3639,0,0,0,10,0
34598,34800,0,0,0,0,41,4,4,1,1,2571,1220,0,1,1,43,0
34599,34801,0,0,0,0,41,4,4,1,1,2571,1220,0,1,1,2,1
34600,34802,0,0,0,0,41,4,4,1,1,2571,1220,0,1,1,43,0
34601,34803,0,0,0,0,41,4,4,1,1,2571,1220,0,1,1,2,1
34602,34804,0,0,0,0,41,4,4,1,1,2571,1220,0,1,1,2,1
34603,34805,0,0,0,0,41,4,4,1,1,2571,1220,0,1,1,2,1
34604,34806,1,0,1,0,192,0,4,1,1,3016,3343,0,0,1,27,0
34605,34807,1,0,1,0,192,0,4,1,1,3016,3343,0,0,1,3,1
34606,34812,0,0,0,0,145,4,1,0,5,6645,2890,0,1,1,3,1
34607,34813,0,0,0,0,145,4,1,0,5,6645,2890,0,1,1,2,1
34608,34814,0,0,1,0,104,4,4,2,1,4160,2710,0,0,0,5,0
34609,34815,0,0,1,0,104,4,4,2,1,4160,2710,0,0,0,12,0
34610,34816,0,0,1,0,104,4,4,2,1,4160,2710,0,0,0,12,0
34611,34817,0,0,1,0,104,4,4,2,1,4160,2710,0,0,0,12,0
34612,34818,0,0,1,0,104,4,4,2,1,4160,2710,0,0,0,8,0
34613,34819,0,0,1,0,41,1,4,1,1,395,3639,0,0,1,8,0
34614,34820,0,0,1,0,41,1,4,1,1,395,3639,0,0,1,8,0
34615,34821,0,0,1,0,41,1,4,1,1,395,3639,0,0,1,8,0
34616,34822,0,0,1,0,41,1,4,1,1,395,3639,0,0,1,8,0
34617,34823,1,1,1,0,104,1,4,1,1,362,3639,0,0,1,3,1
34618,34824,1,1,1,0,104,1,4,1,1,362,3639,0,0,1,3,1
34619,34825,1,1,1,0,104,1,4,1,1,362,3639,0,0,1,3,1
34620,34826,0,0,1,0,158,0,4,1,1,3405,3186,0,0,1,24,0
34621,34827,0,0,1,0,158,0,4,1,1,3405,3186,0,0,1,0,1
34622,34828,0,0,1,0,158,0,4,1,1,3405,3186,0,0,1,9,0
34623,34829,0,0,1,0,158,0,4,1,1,3405,3186,0,0,1,9,0
34624,34830,0,0,1,0,158,0,4,1,1,3405,3186,0,0,1,8,0
34625,34831,0,0,1,0,158,0,4,1,1,3405,3186,0,0,1,9,0
34626,34832,0,0,1,0,158,0,4,1,1,3405,3186,0,0,1,8,0
34627,34833,1,0,0,0,104,4,4,3,1,6908,3323,0,0,0,1,1
34628,34834,1,0,0,0,104,4,4,3,1,6908,3323,0,0,0,1,1
34629,34835,1,0,0,0,104,4,4,3,1,6908,3323,0,0,0,1,1
34630,34836,1,0,0,0,104,4,4,3,1,6908,3323,0,0,0,3,1
34631,34837,1,0,0,0,104,4,4,3,1,6908,3323,0,0,0,3,1
34632,34838,1,0,0,0,104,4,4,3,1,6908,3323,0,0,0,0,1
34633,34839,1,0,0,0,104,4,4,3,1,6908,3323,0,0,0,3,1
34634,34840,1,0,0,0,104,4,4,3,1,6908,3323,0,0,0,3,1
34635,34841,0,0,1,0,170,0,1,1,1,5833,1939,0,0,1,8,0
34636,34842,0,0,1,0,170,0,1,1,1,5833,1939,0,0,1,2,1
34637,34843,0,0,1,0,170,0,1,1,1,5833,1939,0,0,1,2,1
34638,34844,1,1,0,2,145,0,1,1,1,5620,2584,0,0,3,10,0
34639,34845,1,1,0,2,145,0,1,1,1,5620,2584,0,0,3,19,0
34640,34849,0,1,1,0,120,4,4,1,1,3370,2669,0,0,1,16,0
34641,34850,0,1,1,0,120,4,4,1,1,3370,2669,0,0,1,20,0
34642,34851,0,0,0,1,170,4,4,2,1,5870,1392,0,0,1,7,0
34643,34852,0,0,1,0,157,1,4,2,1,1463,3639,0,0,0,23,0
34644,34853,0,0,1,0,157,1,4,2,1,1463,3639,0,0,0,26,0
34645,34854,0,0,1,0,157,1,4,2,1,1463,3639,0,0,0,23,0
34646,34855,0,0,1,0,157,1,4,2,1,1463,3639,0,0,0,9,0
34647,34856,0,0,1,0,157,1,4,2,1,1463,3639,0,0,0,5,0
34648,34857,0,0,1,0,77,4,4,2,1,1839,2187,0,1,0,12,0
34649,34858,0,0,1,0,77,4,4,2,1,1839,2187,0,1,0,7,0
34650,34859,0,0,1,0,77,4,4,2,1,1839,2187,0,1,0,17,0
34651,34860,0,0,1,0,77,4,4,2,1,1839,2187,0,1,0,36,0
34652,34861,0,0,1,0,77,4,4,2,1,1839,2187,0,1,0,7,0
34653,34862,0,0,1,0,77,4,4,2,1,1839,2187,0,1,0,9,0
34654,34863,0,0,1,0,77,4,4,2,1,1839,2187,0,1,0,21,0
34655,34864,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,9,0
34656,34865,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,7,0
34657,34866,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,4,1
34658,34867,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,2,1
34659,34868,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,5,0
34660,34869,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,11,0
34661,34870,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,12,0
34662,34871,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,13,0
34663,34872,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,16,0
34664,34873,1,0,1,0,163,4,4,3,1,6601,2868,0,1,0,4,1
34665,34874,0,0,1,0,77,0,1,0,1,319,669,0,0,1,11,0
34666,34875,1,1,0,0,188,0,2,0,5,7013,3186,0,0,1,1,1
34667,34876,1,1,0,0,188,0,2,0,5,7013,3186,0,0,1,11,0
34668,34877,1,1,0,0,188,0,2,0,5,7013,3186,0,0,1,3,1
34669,34878,1,1,0,0,188,0,2,0,5,7013,3186,0,0,1,1,1
34670,34879,1,1,0,0,188,0,2,0,5,7013,3186,0,0,1,11,0
34671,34880,1,1,0,0,188,0,2,0,5,7013,3186,0,0,1,4,1
34672,34881,1,1,0,0,188,0,2,0,5,7013,3186,0,0,1,0,1
34673,34882,1,1,0,0,188,0,2,0,5,7013,3186,0,0,1,0,1
34674,34883,0,0,1,1,62,0,4,3,1,6372,2168,0,1,1,1,1
34675,34884,0,0,1,1,62,0,4,3,1,6372,2168,0,1,1,1,1
34676,34885,0,0,1,1,62,0,4,3,1,6372,2168,0,1,1,7,0
34677,34886,0,0,1,1,62,0,4,3,1,6372,2168,0,1,1,1,1
34678,34887,0,0,1,1,62,0,4,3,1,6372,2168,0,1,1,4,1
34679,34888,1,1,1,1,104,4,4,1,1,4891,3391,0,0,2,3,1
34680,34894,1,0,1,0,145,0,1,3,1,6717,3545,0,0,0,5,0
34681,34895,1,0,1,0,145,0,1,3,1,6717,3545,0,0,0,5,0
34682,34896,1,0,1,0,145,0,1,3,1,6717,3545,0,0,0,5,0
34683,34913,0,1,1,0,145,0,1,0,1,4499,1259,0,0,1,15,0
34684,34914,0,1,1,0,145,0,1,0,1,4499,1259,0,0,1,3,1
34685,34915,0,1,1,0,145,0,1,0,1,4499,1259,0,0,1,5,0
34686,34916,0,1,1,0,145,0,1,0,1,4499,1259,0,0,1,7,0
34687,34917,0,1,1,0,145,0,1,0,1,4499,1259,0,0,1,0,1
34688,34935,1,0,0,0,170,0,2,1,1,6970,3545,0,1,1,7,0
34689,34936,1,0,0,0,170,0,2,1,1,6970,3545,0,1,1,1,1
34690,34937,1,0,0,0,170,0,2,1,1,6970,3545,0,1,1,7,0
34691,34938,1,0,0,1,77,4,4,0,1,2638,3301,0,0,2,1,1
34692,34961,0,0,1,2,111,0,4,0,1,3562,1688,0,1,3,1,1
34693,34962,0,0,1,2,111,0,4,0,1,3562,1688,0,1,3,20,0
34694,34963,0,1,1,0,104,4,4,1,1,3220,2354,0,0,1,6,0
34695,34964,0,1,1,0,104,4,4,1,1,3220,2354,0,0,1,7,0
34696,34973,1,0,1,2,120,4,4,1,1,4012,2623,0,0,3,9,0
34697,34974,1,0,1,2,120,4,4,1,1,4012,2623,0,0,3,6,0
34698,34975,1,0,1,2,120,4,4,1,1,4012,2623,0,0,3,6,0
34699,34976,1,0,1,2,120,4,4,1,1,4012,2623,0,0,3,12,0
34700,34977,1,0,1,2,120,4,4,1,1,4012,2623,0,0,3,11,0
34701,34978,1,0,1,0,3,1,4,1,1,596,3639,0,0,1,0,1
34702,34979,1,0,1,0,3,1,4,1,1,596,3639,0,0,1,2,1
34703,34980,1,0,1,0,3,1,4,1,1,596,3639,0,0,1,18,0
34704,34981,1,0,1,0,3,1,4,1,1,596,3639,0,0,1,0,1
34705,34982,1,0,1,0,3,1,4,1,1,596,3639,0,0,1,0,1
34706,34983,1,0,1,0,3,1,4,1,1,596,3639,0,0,1,0,1
34707,34984,1,0,1,0,3,1,4,1,1,596,3639,0,0,1,0,1
34708,34998,0,0,1,0,41,4,4,1,1,3917,1980,0,0,1,6,0
34709,34999,0,0,1,0,41,4,4,1,1,3917,1980,0,0,1,6,0
34710,35005,0,0,1,0,104,0,4,0,1,3101,1483,0,1,1,5,0
34711,35006,0,0,1,0,104,0,4,0,1,3101,1483,0,1,1,0,1
34712,35007,0,0,1,0,104,0,4,0,1,3101,1483,0,1,1,2,1
34713,35008,0,0,1,0,104,0,4,0,1,3101,1483,0,1,1,0,1
34714,35009,0,0,1,0,104,0,4,0,1,3101,1483,0,1,1,8,0
34715,35010,1,0,1,0,158,0,1,1,1,5854,3383,0,0,1,6,0
34716,35011,1,0,1,0,158,0,1,1,1,5854,3383,0,0,1,6,0
34717,35012,1,0,1,0,158,0,1,1,1,5854,3383,0,0,1,11,0
34718,35013,1,0,1,0,158,0,1,1,1,5854,3383,0,0,1,11,0
34719,35014,0,0,1,0,158,0,4,3,1,7110,3383,0,0,0,1,1
34720,35015,0,0,1,0,158,0,4,3,1,7110,3383,0,0,0,1,1
34721,35016,0,0,1,0,158,0,4,3,1,7110,3383,0,0,0,1,1
34722,35017,0,0,1,0,158,0,4,3,1,7110,3383,0,0,0,6,0
34723,35018,0,0,1,0,158,0,4,3,1,7110,3383,0,0,0,8,0
34724,35019,0,0,1,0,158,0,4,3,1,7110,3383,0,0,0,1,1
34725,35020,0,0,1,0,158,0,4,3,1,7110,3383,0,0,0,0,1
34726,35021,1,1,1,0,170,4,4,1,1,6002,2102,0,0,1,1,1
34727,35022,1,1,1,0,170,4,4,1,1,6002,2102,0,0,1,0,1
34728,35023,1,1,1,0,170,4,4,1,1,6002,2102,0,0,1,3,1
34729,35024,1,1,1,0,170,4,4,1,1,6002,2102,0,0,1,22,0
34730,35025,1,1,1,0,170,4,4,1,1,6002,2102,0,0,1,3,1
34731,35026,1,1,1,0,170,4,4,1,1,6002,2102,0,0,1,0,1
34732,35027,1,1,1,0,170,4,4,1,1,6002,2102,0,0,1,0,1
34733,35028,1,1,1,0,170,4,4,1,1,6002,2102,0,0,1,14,0
34734,35029,1,1,1,0,145,1,4,0,1,1699,3639,0,0,1,17,0
34735,35030,1,1,1,0,145,1,4,0,1,1699,3639,0,0,1,22,0
34736,35031,1,1,1,0,145,1,4,0,1,1699,3639,0,0,1,18,0
34737,35032,0,0,0,0,104,4,4,0,1,2131,80,0,0,1,6,0
34738,35033,0,0,0,0,104,4,4,0,1,2131,80,0,0,1,5,0
34739,35034,0,0,0,0,104,4,4,0,1,2131,80,0,0,1,7,0
34740,35035,0,0,0,0,104,4,4,0,1,2131,80,0,0,1,7,0
34741,35036,0,0,0,0,104,4,4,0,1,2131,80,0,0,1,7,0
34742,35037,0,0,0,0,104,4,4,0,1,2131,80,0,0,1,7,0
34743,35038,0,0,0,0,104,4,4,0,1,2131,80,0,0,1,5,0
34744,35039,0,0,0,0,104,4,4,0,1,2131,80,0,0,1,7,0
34745,35040,0,0,1,1,104,4,4,0,5,5916,3515,0,0,2,6,0
34746,35041,0,0,1,1,104,4,4,0,5,5916,3515,0,0,2,10,0
34747,35042,1,1,1,0,237,1,1,1,1,3278,3639,0,0,1,36,0
34748,35043,1,1,1,0,237,1,1,1,1,3278,3639,0,0,1,10,0
34749,35044,0,0,1,0,51,1,4,2,1,274,3639,0,0,0,6,0
34750,35045,0,0,1,0,51,1,4,2,1,274,3639,0,0,0,6,0
34751,35046,0,0,1,0,51,1,4,2,1,274,3639,0,0,0,6,0
34752,35047,0,0,1,0,120,4,4,1,1,3090,509,0,0,1,2,1
34753,35048,0,0,1,0,120,4,4,1,1,3090,509,0,0,1,12,0
34754,35049,0,0,1,0,120,4,4,1,1,3090,509,0,0,1,8,0
34755,35050,0,0,1,1,145,0,1,1,1,1864,1727,0,0,2,15,0
34756,35051,0,0,1,1,145,0,1,1,1,1864,1727,0,0,2,20,0
34757,35052,0,0,1,1,145,0,1,1,1,1864,1727,0,0,2,15,0
34758,35053,0,0,1,1,145,0,1,1,1,1864,1727,0,0,2,15,0
34759,35054,0,0,1,1,145,0,1,1,1,1864,1727,0,0,2,15,0
34760,35055,0,1,1,0,145,4,1,1,1,3258,3383,0,0,1,2,1
34761,35056,0,1,1,0,145,4,1,1,1,3258,3383,0,0,1,24,0
34762,35057,0,1,1,0,145,4,1,1,1,3258,3383,0,0,1,16,0
34763,35058,0,1,1,0,145,4,1,1,1,3258,3383,0,0,1,16,0
34764,35059,0,1,1,0,145,4,1,1,1,3258,3383,0,0,1,13,0
34765,35060,0,0,1,0,170,1,4,1,1,1208,3639,0,0,1,2,1
34766,35061,0,0,1,0,170,1,4,1,1,1208,3639,0,0,1,7,0
34767,35062,0,0,1,0,170,1,4,1,1,1208,3639,0,0,1,7,0
34768,35063,1,1,1,0,200,0,1,2,5,544,3294,0,0,0,0,1
34769,35064,1,1,1,0,200,0,1,2,5,544,3294,0,0,0,0,1
34770,35065,0,0,1,0,145,1,4,1,1,890,3639,0,0,1,10,0
34771,35066,0,0,1,0,145,1,4,1,1,890,3639,0,0,1,3,1
34772,35067,0,0,1,0,145,1,4,1,1,890,3639,0,0,1,0,1
34773,35068,0,0,0,1,41,2,4,1,1,5991,1893,0,0,2,8,0
34774,35069,1,1,1,2,192,0,1,1,1,3494,2953,0,0,3,8,0
34775,35070,1,1,1,2,192,0,1,1,1,3494,2953,0,0,3,0,1
34776,35071,1,1,1,2,192,0,1,1,1,3494,2953,0,0,3,2,1
34777,35072,1,1,1,2,192,0,1,1,1,3494,2953,0,0,3,25,0
34778,35073,0,0,1,0,145,1,4,1,1,301,3639,0,0,1,2,1
34779,35074,0,0,1,0,145,1,4,1,1,301,3639,0,0,1,6,0
34780,35075,0,0,1,0,145,1,4,1,1,301,3639,0,0,1,7,0
34781,35076,0,0,0,1,77,4,4,0,1,4410,3202,0,0,2,8,0
34782,35077,0,0,1,0,54,4,4,3,1,1920,3562,0,0,0,11,0
34783,35078,0,0,1,1,120,4,4,1,1,6394,2424,0,0,2,26,0
34784,35079,0,0,1,1,120,4,4,1,1,6394,2424,0,0,2,4,1
34785,35080,0,0,1,1,120,4,4,1,1,6394,2424,0,0,2,15,0
34786,35081,0,0,1,1,120,4,4,1,1,6394,2424,0,0,2,5,0
34787,35082,0,0,1,1,120,4,4,1,1,6394,2424,0,0,2,5,0
34788,35083,0,0,1,1,120,4,4,1,1,6394,2424,0,0,2,15,0
34789,35084,0,0,1,0,51,1,1,3,1,299,3639,0,0,0,22,0
34790,35085,0,0,1,0,51,1,1,3,1,299,3639,0,0,0,20,0
34791,35086,0,0,1,0,51,1,1,3,1,299,3639,0,0,0,20,0
34792,35087,0,0,1,0,51,1,1,3,1,299,3639,0,0,0,20,0
34793,35088,0,0,1,0,51,1,1,3,1,299,3639,0,0,0,22,0
34794,35089,0,0,1,0,51,1,1,3,1,299,3639,0,0,0,4,1
34795,35090,0,1,1,0,120,4,4,1,1,2487,685,0,0,1,10,0
34796,35091,0,1,1,0,120,4,4,1,1,2487,685,0,0,1,0,1
34797,35092,0,1,1,0,120,4,4,1,1,2487,685,0,0,1,17,0
34798,35093,0,1,1,0,120,4,4,1,1,2487,685,0,0,1,0,1
34799,35094,0,1,1,0,120,4,4,1,1,2487,685,0,0,1,8,0
34800,35095,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,8,0
34801,35096,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,6,0
34802,35097,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,5,0
34803,35098,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,6,0
34804,35099,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,8,0
34805,35100,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,8,0
34806,35101,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,3,1
34807,35102,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,8,0
34808,35103,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,8,0
34809,35104,0,0,1,0,180,1,4,1,1,384,3639,0,0,1,5,0
34810,35105,0,0,1,0,41,1,4,4,1,1477,3639,0,0,0,15,0
34811,35106,0,0,1,0,77,4,4,1,1,2015,818,0,0,1,13,0
34812,35107,0,0,1,0,77,4,4,1,1,2015,818,0,0,1,13,0
34813,35108,0,0,1,0,77,4,4,1,1,2015,818,0,0,1,12,0
34814,35109,0,0,1,0,77,4,4,1,1,2015,818,0,0,1,13,0
34815,35110,0,0,1,0,77,4,4,1,1,2015,818,0,0,1,13,0
34816,35111,0,0,1,0,77,4,4,1,1,2015,818,0,0,1,23,0
34817,35112,0,0,1,0,77,4,4,1,1,2015,818,0,0,1,25,0
34818,35113,0,0,1,0,54,1,4,1,1,1320,3639,0,0,1,5,0
34819,35114,0,0,1,0,54,1,4,1,1,1320,3639,0,0,1,6,0
34820,35115,1,1,1,0,170,4,4,1,1,4244,2795,0,0,1,0,1
